id	taxon	S10_Z00	S10_Z01	S10_Z03	S10_Z05	S11_Z00	S11_Z01	S11_Z03	S11_Z05	S12_Z00	S12_Z03	S12_Z05	S13_Z00	S13_Z01	S13_Z03	S13_Z07	S13_Z09	S14_Z00	S14_Z01	S14_Z03	S14_Z05	S14_Z07	S14_Z09	S15_Z00	S15_Z01	S15_Z03	S15_Z05	S15_Z07	S16_Z00	S16_Z01	S16_Z03	S16_Z05	S16_Z07	S17_Z00	S17_Z01	S17_Z03	S17_Z05	S17_Z07	S17_Z09	S18_Z00	S18_Z01	S18_Z03	S18_Z05	S18_Z07	S18_Z09	S19_Z00	S19_Z01	S19_Z03	S19_Z05	S19_Z07	S19_Z09	S1_Z00	S1_Z01	S1_Z05	S20_Z00	S20_Z01	S20_Z03	S20_Z05	S20_Z07	S20_Z09	S21_Z00	S21_Z01	S21_Z05	S21_Z07	S21_Z09	S24_Z00	S24_Z01	S24_Z03	S24_Z05	S24_Z07	S24_Z09	S25_Z00	S25_Z01	S25_Z03	S25_Z05	S25_Z07	S25_Z09	S26_Z00	S26_Z01	S26_Z03	S26_Z05	S26_Z07	S26_Z09	S27_Z00	S27_Z01	S27_Z03	S27_Z05	S27_Z07	S27_Z09	S28_Z00	S28_Z01	S28_Z03	S28_Z05	S28_Z07	S28_Z09	S29_Z00	S29_Z01	S29_Z03	S29_Z05	S29_Z07	S29_Z09	S2_Z00	S2_Z01	S2_Z03	S2_Z05	S30_Z00	S30_Z01	S30_Z03	S30_Z05	S30_Z07	S30_Z09	S31_Z00	S31_Z01	S31_Z03	S31_Z05	S31_Z07	S31_Z09	S32_Z00	S32_Z01	S32_Z03	S32_Z05	S32_Z07	S32_Z09	S33_Z00	S33_Z01	S33_Z03	S33_Z05	S33_Z07	S33_Z09	S34_Z00	S34_Z01	S34_Z03	S34_Z05	S34_Z07	S34_Z09	S3_Z00	S3_Z01	S3_Z03	S3_Z05	S4_Z00	S4_Z01	S4_Z05	S5_Z00	S5_Z01	S5_Z05	S5_Z07	S5_Z08	S5_Z09	S5_Z10	S6_Z00	S6_Z05	S7_Z00	S7_Z01	S7_Z03	S7_Z05	S8_Z00	S8_Z01	S8_Z03	S8_Z05	S9_Z00	S9_Z01	S9_Z03	S9_Z05
ext_mOTU_v31_31752	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriales fam. incertae sedis; g__Flavobacteriales gen. incertae sedis; s__Flavobacteriales species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001118279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31753	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Cellvibrionales fam. incertae sedis; g__Cellvibrionales gen. incertae sedis; s__Cellvibrionales species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33E-05	0	1.71E-05	0	0	0	0.0003715353	0.0003166514	0	0	0	0	0.0001447847	0	0	0	0	0	0.0001288905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31757	k__Archaea; p__Thaumarchaeota; c__Thaumarchaeota class incertae sedis; o__Thaumarchaeota order incertae sedis; f__Thaumarchaeota fam. incertae sedis; g__Thaumarchaeota gen. incertae sedis; s__Thaumarchaeota species incertae sedis	0	0	0	0	4.72E-05	0	0	4.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001328274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001126104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001171286	0	0	0	0	0	0.0002029162	0	0	0	5.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57E-06	0	0	0.0001595847	0	0	0.000327915	6.06E-05	0	0	0	2.78E-05	0	0	0	0
ext_mOTU_v31_31764	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99E-05	0	0	0	0	0	0	0	0	0	0	0	3.08E-05	2.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26E-05	1.62E-05	0	0	0	0	0	2.37E-05	0	0	0	0	0	3.00E-05	0	0	0	0	0	0	0	0	0	0	0	2.06E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29E-05	0.0001043148	0	0	0	0	0.000132064	2.46E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31767	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales fam. incertae sedis; g__Clostridiales gen. incertae sedis; s__Clostridiales species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31770	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Flammeovirgaceae; g__Roseivirga; s__Roseivirga species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-05	0	0	0	0	0	0	0	0	0	2.13E-05	0	0	0	0	0	0	0	0	1.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31774	k__Bacteria; p__Bacteria phylum incertae sedis; c__Bacteria class incertae sedis; o__Bacteria order incertae sedis; f__Bacteria fam. incertae sedis; g__Bacteria gen. incertae sedis; s__Bacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89E-05	0	0	0	0	0	0	0	0	0	0	0	1.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.50E-05	3.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31784	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__Alcanivorax species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64E-05	0	0	0	0	0	8.85E-06	0	1.49E-05	8.24E-06	0	0	0	0	0	0	0	0	2.65E-05	0	0	0	0	2.07E-05	2.19E-05	0	0	0	0	0	0	0	4.21E-05	5.57E-05	2.65E-05	0	0	0	1.75E-05	1.68E-05	0	0	2.94E-05	1.66E-05	0	0	4.34E-05	0	0	0	0	0	3.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31788	k__Archaea; p__Thaumarchaeota; c__Thaumarchaeota class incertae sedis; o__Thaumarchaeota order incertae sedis; f__Thaumarchaeota fam. incertae sedis; g__Thaumarchaeota gen. incertae sedis; s__Thaumarchaeota species incertae sedis	0	0	0	0	0	0	0	0	0	0	1.87E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	4.41E-05	0	0	0	3.44E-05	0	0	0	2.53E-05	4.52E-05	3.51E-05	0	0	0	0	0	0	0	0	0	0	2.70E-05	0	0	0	0	4.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-05	4.34E-05	3.84E-05	4.22E-05	0	0	0	0	3.65E-05	4.18E-05	0	0	0	0	1.46E-05	7.24E-05	3.82E-05	0	0	0	0	0	0	0	0	0	2.57E-05	5.13E-05	0	0	0	0	5.19E-05	9.06E-05	0	0	0	0	0	0	0	0	3.94E-05	1.72E-05	0	0	0	0	2.12E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55E-06	0	0	0	0	0	9.56E-06	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31793	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Rhodospirillaceae gen. incertae sedis; s__Rhodospirillaceae species incertae sedis	0	0	5.41E-05	6.59E-05	6.17E-05	0	2.44E-05	9.22E-05	0	3.87E-05	2.21E-05	0	0	0	0	0	0	0	0	2.52E-05	0	0	0	0	0	3.33E-05	0	0	0	2.03E-05	2.75E-05	0	0	0	4.91E-05	5.63E-05	0	0	0	0	0	0	0	0	0	0	2.13E-05	8.29E-05	2.08E-05	0	0	0	0.0001072401	0	0	0	7.46E-05	0	0	0	0	5.46E-05	0	0	0	2.88E-05	3.82E-05	0.0001532399	4.34E-05	0	0	0	8.30E-05	6.58E-05	5.51E-05	0	0	0	0	6.33E-05	5.43E-05	0	0	0	2.54E-05	9.50E-05	0	0	0	0	2.32E-05	6.70E-05	6.41E-05	0	0	0	6.27E-05	7.62E-05	3.56E-05	0	0	0	2.86E-05	0.0001573388	0	0	0	0.0001563872	0	0	0	0	8.98E-05	2.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.73E-05	1.28E-05	0	0	0	0	0	4.32E-05	1.87E-05	7.86E-05	8.52E-06	2.08E-05	0	6.80E-05	0	6.07E-05	9.18E-05	5.34E-05	0	0	2.90E-05	2.93E-05	0	0	0	0
ext_mOTU_v31_31795	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria order incertae sedis; f__Gammaproteobacteria fam. incertae sedis; g__Gammaproteobacteria gen. incertae sedis; s__Gammaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31797	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacteraceae gen. incertae sedis; s__Pelagibacteraceae species incertae sedis	0	0	0	0	0	0	0	0	0	3.85E-05	6.68E-05	0	0	0	4.17E-05	3.46E-05	0	0	0	0	7.14E-05	7.87E-05	0	0	0	1.33E-05	9.32E-05	0	0	0	0	3.08E-05	0	0	3.55E-05	4.26E-05	2.47E-05	0	0	0	0	0	0	9.45E-05	0	0	1.82E-05	3.52E-05	1.96E-05	8.31E-05	0	0	2.50E-05	0	0	0	2.08E-05	3.44E-05	0	0	0	0	0	6.38E-05	0	0	3.36E-05	1.68E-05	2.27E-05	2.85E-05	0	0	2.22E-05	4.29E-05	3.43E-05	8.12E-05	0	0	0	2.59E-05	3.73E-05	7.60E-05	0	0	0	9.03E-05	3.44E-05	4.66E-05	0	0	2.78E-05	0	1.77E-05	7.07E-05	0	0	0	4.81E-05	4.19E-05	3.31E-05	0	0	0	4.11E-05	0	0	0	4.72E-05	4.06E-05	0.0001456585	0	0	3.37E-05	2.15E-05	0	2.39E-05	0	0	0	0	0	2.14E-05	0	0	0	0	0	2.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04E-05	1.87E-05	0	4.57E-05	0	0	1.69E-05	0.0001918793	0	0	0	0	0	0	0	0
ext_mOTU_v31_31801	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobia class incertae sedis; o__Verrucomicrobia order incertae sedis; f__Verrucomicrobia fam. incertae sedis; g__Verrucomicrobia gen. incertae sedis; s__Verrucomicrobia species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64E-05	1.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31805	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomycetaceae gen. incertae sedis; s__Planctomycetaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002581583	0	0	0.0001148	0.0001918793	0	0	0	0	0	0	0	0
ext_mOTU_v31_31807	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriia order incertae sedis; f__Flavobacteriia fam. incertae sedis; g__Flavobacteriia gen. incertae sedis; s__Flavobacteriia species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02E-05	3.03E-05	4.87E-05	0	0	0	0	1.90E-05	0	0	0	0	0	0	0	0	0	0	0	4.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31808	k__Bacteria; p__Bacteroidetes; c__Bacteroidetes class incertae sedis; o__Bacteroidetes order incertae sedis; f__Bacteroidetes fam. incertae sedis; g__Bacteroidetes gen. incertae sedis; s__Bacteroidetes species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020134667	0	0	0	0	4.64E-05	7.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31813	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86E-05	0	0	0	0	5.05E-05	0	0	0	0	0	1.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31814	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31815	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriales fam. incertae sedis; g__Flavobacteriales gen. incertae sedis; s__Flavobacteriales species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001292544	0.0001061454	2.83E-05	0	0	0	0.000240367	0.0002597978	9.51E-05	2.18E-05	0	0	0	0	0	0	0	0	6.70E-05	9.58E-05	4.66E-05	0	0	0	4.22E-05	2.59E-05	0	0	0	0	0	0	0	0	4.76E-05	4.38E-05	5.51E-05	0	0	0	0.0002331439	0.0002245271	3.83E-05	0	0	0	0.0002164781	0.0004582654	2.24E-05	0	0	0	2.39E-05	1.35E-05	0	0	0	0	5.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31816	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriales fam. incertae sedis; g__Flavobacteriales gen. incertae sedis; s__Flavobacteriales species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33E-05	2.40E-05	2.25E-05	0	0	0	0	0	0	0	0	0	2.35E-05	4.60E-05	0	0	0	0	4.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_31820	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobia class incertae sedis; o__Verrucomicrobia order incertae sedis; f__Verrucomicrobia fam. incertae sedis; g__Verrucomicrobia gen. incertae sedis; s__Verrucomicrobia species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90E-05	0	0	0	0.0001981331	0.0002529847	0	0	0	2.41E-05	0.0001950243	0.0001261818	0	0	0	0	1.62E-05	3.60E-05	0	0	0	0	7.60E-05	0	0	0	0	0	0	0	0	0	6.51E-05	3.65E-05	0	2.30E-05	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0
ext_mOTU_v31_31821	k__Bacteria; p__Proteobacteria; c__Proteobacteria class incertae sedis; o__Proteobacteria order incertae sedis; f__Proteobacteria fam. incertae sedis; g__Proteobacteria gen. incertae sedis; s__Proteobacteria species incertae sedis	0	6.86E-05	0.0008716898	0.0012382829	0	6.00E-05	0.0002575274	0.0004611528	1.30E-05	0.0013001793	0.0013467152	0	0	5.04E-05	0.0002441243	0.0004983364	0	0	0	0.0004038615	0.001733744	0.0004762385	0	1.60E-05	0.0002634201	0.0016248679	0.0007590162	1.83E-05	1.94E-05	0.0007437595	0.0014404034	0.0002212441	9.29E-05	0.0002498097	0.0022076157	0.0006445515	0.0003280598	0.0002053828	7.41E-05	0.0001397494	7.70E-05	0.0001104854	0.0001202351	0.0002095785	5.02E-05	3.02E-05	0.0015885747	0.0010717956	0.0003177016	0.0001104862	0	0	0.0001777169	2.00E-05	3.05E-05	0.0002842287	0.0003250973	5.89E-05	9.24E-05	3.39E-05	7.49E-05	0.000282118	5.64E-05	0.000124294	6.44E-05	0.0008132051	0.0020904476	0.0005915238	0.0002451555	8.06E-05	0	0	0.0002937419	0.0021179116	0.0004036661	8.70E-05	0	0	2.98E-05	0.0012553075	0.0002855796	0.0001211096	4.70E-05	0.0001687048	0.0002073548	0.0004697808	6.74E-05	0.0001895735	9.02E-06	4.19E-05	0.0004590592	0.0006680375	0.0003297236	0.0001081874	0	0	4.42E-05	0.0015307762	0.0002941523	7.81E-05	0	0	1.89E-05	5.01E-05	1.94E-05	5.08E-05	0.0002647529	0.0012487523	0.0002144236	4.30E-05	0	1.95E-05	0.0011259297	0.0005830041	0	0.0001066934	0	0	0	0	0	0.0001107948	0	0	0	0	0	8.32E-05	0	0.0001059835	2.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002236466	0.0004893994	0.0006052439	0.0005135733	0.0007128513	0	0.0002893877	0	0	0.0001196748	8.21E-05	0	0	2.36E-05	0.0002441058	1.43E-05	3.41E-05	3.11E-05	3.75E-05
ext_mOTU_v31_31825	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria order incertae sedis; f__Gammaproteobacteria fam. incertae sedis; g__Gammaproteobacteria gen. incertae sedis; s__Gammaproteobacteria species incertae sedis	0	2.03E-05	0.00022286	0.0007075603	1.81E-05	1.78E-05	0.0001013068	0.0002034706	0	0.0008074318	0.0006080857	0	0	0.0001017177	0.0001758566	0.0003388449	0	0	0	0.0003777447	0.0004018518	0.0001036766	0	0	7.49E-05	0.0004952373	0.0002980329	3.10E-05	2.60E-05	0.0004501398	0.0007839337	0.0001235994	3.45E-05	9.22E-05	0.0004460953	0.0001504812	6.92E-05	7.01E-05	1.65E-05	2.59E-05	0	1.63E-05	0	7.33E-05	0	1.72E-05	0.00033509	0.000165956	5.79E-05	6.32E-05	0	0	9.82E-05	3.22E-05	0	4.79E-05	5.27E-05	0	4.51E-05	1.77E-05	3.04E-05	6.55E-05	0	6.26E-05	5.43E-05	0.0002766993	0.000452677	0.0001310604	3.01E-05	1.77E-05	0	0	0.0001457364	0.0007451215	9.19E-05	8.74E-05	0	0	3.23E-05	0.0002682222	5.25E-05	3.85E-05	0	1.68E-05	4.15E-05	0.0001183398	0	2.06E-05	0	3.56E-05	0.000166283	0.0002157981	6.08E-05	3.34E-05	0	0	0.0001277189	0.0004730547	0.0001205027	2.36E-05	0	0	0	3.28E-05	1.66E-05	2.85E-05	7.31E-05	0.0002519724	3.05E-05	0	0	2.00E-05	0.0003106025	5.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002829544	0.0002078684	0.0003006202	0.0002935778	0.0003643261	0	1.91E-05	0	4.10E-05	5.28E-05	4.36E-05	0	0	3.07E-05	0.0001465467	3.41E-05	3.81E-05	2.23E-05	1.71E-05
